ano,uf,tema,item,quantidade_escola
2021,ES,"Porte de arma (revólver, faca, canivete etc.)",Várias vezes,
2021,DF,"Porte de arma (revólver, faca, canivete etc.)",Várias vezes,
2021,PA,"Porte de arma (revólver, faca, canivete etc.)",Várias vezes,5
2021,GO,"Porte de arma (revólver, faca, canivete etc.)",Várias vezes,1
2021,SP,"Porte de arma (revólver, faca, canivete etc.)",Várias vezes,4
2021,PE,"Porte de arma (revólver, faca, canivete etc.)",Várias vezes,1
2021,SE,Depredação do patrimônio escolar (vandalismo),Nunca,766
2021,PE,Depredação do patrimônio escolar (vandalismo),Nunca,2253
2021,PA,Depredação do patrimônio escolar (vandalismo),Nunca,2586
2021,GO,Depredação do patrimônio escolar (vandalismo),Nunca,1584
2021,MG,Depredação do patrimônio escolar (vandalismo),Nunca,4631
2021,RS,Depredação do patrimônio escolar (vandalismo),Nunca,2656
2021,CE,Depredação do patrimônio escolar (vandalismo),Nunca,2861
2021,MS,Depredação do patrimônio escolar (vandalismo),Nunca,552
2021,PR,Depredação do patrimônio escolar (vandalismo),Nunca,2820
2021,AP,Depredação do patrimônio escolar (vandalismo),Nunca,246
2021,SP,Depredação do patrimônio escolar (vandalismo),Nunca,6485
2021,TO,Depredação do patrimônio escolar (vandalismo),Nunca,639
2021,ES,Depredação do patrimônio escolar (vandalismo),Nunca,862
2021,AC,Depredação do patrimônio escolar (vandalismo),Nunca,280
2021,AL,Depredação do patrimônio escolar (vandalismo),Nunca,1098
2021,SC,Depredação do patrimônio escolar (vandalismo),Nunca,1587
2021,RN,Depredação do patrimônio escolar (vandalismo),Nunca,1123
2021,DF,Depredação do patrimônio escolar (vandalismo),Nunca,350
2021,PI,Depredação do patrimônio escolar (vandalismo),Nunca,1533
2021,RO,Depredação do patrimônio escolar (vandalismo),Nunca,515
2021,RR,Depredação do patrimônio escolar (vandalismo),Nunca,180
2021,MT,Depredação do patrimônio escolar (vandalismo),Nunca,846
2021,PB,Depredação do patrimônio escolar (vandalismo),Nunca,1551
2021,MA,Depredação do patrimônio escolar (vandalismo),Nunca,2920
2021,RJ,Depredação do patrimônio escolar (vandalismo),Nunca,2751
2021,BA,Depredação do patrimônio escolar (vandalismo),Nunca,4552
2021,AM,Depredação do patrimônio escolar (vandalismo),Nunca,932
2021,CE,Depredação do patrimônio escolar (vandalismo),Poucas vezes,467
2021,MG,Depredação do patrimônio escolar (vandalismo),Poucas vezes,1127
2021,PE,Depredação do patrimônio escolar (vandalismo),Poucas vezes,596
2021,RS,Depredação do patrimônio escolar (vandalismo),Poucas vezes,870
2021,SP,Depredação do patrimônio escolar (vandalismo),Poucas vezes,2667
2021,PB,Depredação do patrimônio escolar (vandalismo),Poucas vezes,213
2021,ES,Depredação do patrimônio escolar (vandalismo),Poucas vezes,275
2021,PA,Depredação do patrimônio escolar (vandalismo),Poucas vezes,554
2021,SC,Depredação do patrimônio escolar (vandalismo),Poucas vezes,570
2021,RR,Depredação do patrimônio escolar (vandalismo),Poucas vezes,30
2021,MS,Depredação do patrimônio escolar (vandalismo),Poucas vezes,231
2021,RN,Depredação do patrimônio escolar (vandalismo),Poucas vezes,191
2021,BA,Depredação do patrimônio escolar (vandalismo),Poucas vezes,762
2021,GO,Depredação do patrimônio escolar (vandalismo),Poucas vezes,465
2021,SE,Depredação do patrimônio escolar (vandalismo),Poucas vezes,160
2021,AC,Depredação do patrimônio escolar (vandalismo),Poucas vezes,83
2021,AP,Depredação do patrimônio escolar (vandalismo),Poucas vezes,68
2021,MA,Depredação do patrimônio escolar (vandalismo),Poucas vezes,539
2021,RJ,Depredação do patrimônio escolar (vandalismo),Poucas vezes,851
2021,MT,Depredação do patrimônio escolar (vandalismo),Poucas vezes,252
2021,TO,Depredação do patrimônio escolar (vandalismo),Poucas vezes,99
2021,AL,Depredação do patrimônio escolar (vandalismo),Poucas vezes,128
2021,PI,Depredação do patrimônio escolar (vandalismo),Poucas vezes,290
2021,AM,Depredação do patrimônio escolar (vandalismo),Poucas vezes,306
2021,DF,Depredação do patrimônio escolar (vandalismo),Poucas vezes,185
2021,PR,Depredação do patrimônio escolar (vandalismo),Poucas vezes,1039
2021,RO,Depredação do patrimônio escolar (vandalismo),Poucas vezes,103
2021,DF,Depredação do patrimônio escolar (vandalismo),Sem resposta,142
2021,AL,Depredação do patrimônio escolar (vandalismo),Sem resposta,250
2021,RO,Depredação do patrimônio escolar (vandalismo),Sem resposta,84
2021,BA,Depredação do patrimônio escolar (vandalismo),Sem resposta,1106
2021,RN,Depredação do patrimônio escolar (vandalismo),Sem resposta,296
2021,TO,Depredação do patrimônio escolar (vandalismo),Sem resposta,109
2021,MA,Depredação do patrimônio escolar (vandalismo),Sem resposta,724
2021,SP,Depredação do patrimônio escolar (vandalismo),Sem resposta,967
2021,GO,Depredação do patrimônio escolar (vandalismo),Sem resposta,309
2021,ES,Depredação do patrimônio escolar (vandalismo),Sem resposta,229
2021,RS,Depredação do patrimônio escolar (vandalismo),Sem resposta,611
2021,SE,Depredação do patrimônio escolar (vandalismo),Sem resposta,171
2021,AM,Depredação do patrimônio escolar (vandalismo),Sem resposta,509
2021,PA,Depredação do patrimônio escolar (vandalismo),Sem resposta,973
2021,MS,Depredação do patrimônio escolar (vandalismo),Sem resposta,142
2021,PB,Depredação do patrimônio escolar (vandalismo),Sem resposta,332
2021,PR,Depredação do patrimônio escolar (vandalismo),Sem resposta,497
2021,MG,Depredação do patrimônio escolar (vandalismo),Sem resposta,814
2021,PI,Depredação do patrimônio escolar (vandalismo),Sem resposta,359
2021,AP,Depredação do patrimônio escolar (vandalismo),Sem resposta,103
2021,PE,Depredação do patrimônio escolar (vandalismo),Sem resposta,472
2021,RJ,Depredação do patrimônio escolar (vandalismo),Sem resposta,559
2021,SC,Depredação do patrimônio escolar (vandalismo),Sem resposta,236
2021,CE,Depredação do patrimônio escolar (vandalismo),Sem resposta,467
2021,MT,Depredação do patrimônio escolar (vandalismo),Sem resposta,193
2021,RR,Depredação do patrimônio escolar (vandalismo),Sem resposta,97
2021,AC,Depredação do patrimônio escolar (vandalismo),Sem resposta,85
2021,RN,Depredação do patrimônio escolar (vandalismo),Várias vezes,29
2021,TO,Depredação do patrimônio escolar (vandalismo),Várias vezes,3
2021,PR,Depredação do patrimônio escolar (vandalismo),Várias vezes,103
2021,GO,Depredação do patrimônio escolar (vandalismo),Várias vezes,48
2021,PB,Depredação do patrimônio escolar (vandalismo),Várias vezes,23
2021,MS,Depredação do patrimônio escolar (vandalismo),Várias vezes,17
2021,RS,Depredação do patrimônio escolar (vandalismo),Várias vezes,95
2021,BA,Depredação do patrimônio escolar (vandalismo),Várias vezes,80
2021,PI,Depredação do patrimônio escolar (vandalismo),Várias vezes,38
2021,PA,Depredação do patrimônio escolar (vandalismo),Várias vezes,62
2021,MA,Depredação do patrimônio escolar (vandalismo),Várias vezes,58
2021,CE,Depredação do patrimônio escolar (vandalismo),Várias vezes,21
2021,PE,Depredação do patrimônio escolar (vandalismo),Várias vezes,72
2021,AC,Depredação do patrimônio escolar (vandalismo),Várias vezes,15
2021,SC,Depredação do patrimônio escolar (vandalismo),Várias vezes,42
2021,AP,Depredação do patrimônio escolar (vandalismo),Várias vezes,12
2021,ES,Depredação do patrimônio escolar (vandalismo),Várias vezes,14
2021,DF,Depredação do patrimônio escolar (vandalismo),Várias vezes,11
2021,RJ,Depredação do patrimônio escolar (vandalismo),Várias vezes,170
2021,RR,Depredação do patrimônio escolar (vandalismo),Várias vezes,2
2021,SP,Depredação do patrimônio escolar (vandalismo),Várias vezes,280
2021,RO,Depredação do patrimônio escolar (vandalismo),Várias vezes,17
2021,MT,Depredação do patrimônio escolar (vandalismo),Várias vezes,23
2021,AL,Depredação do patrimônio escolar (vandalismo),Várias vezes,19
2021,MG,Depredação do patrimônio escolar (vandalismo),Várias vezes,114
2021,SE,Depredação do patrimônio escolar (vandalismo),Várias vezes,18
2021,AM,Depredação do patrimônio escolar (vandalismo),Várias vezes,37
2021,BA,Condições de segurança na entrada e saída da escola,Adequado,3474
2021,AC,Condições de segurança na entrada e saída da escola,Adequado,177
2021,MS,Condições de segurança na entrada e saída da escola,Adequado,549
2021,RS,Condições de segurança na entrada e saída da escola,Adequado,2503
2021,GO,Condições de segurança na entrada e saída da escola,Adequado,1377
2021,PI,Condições de segurança na entrada e saída da escola,Adequado,1257
2021,CE,Condições de segurança na entrada e saída da escola,Adequado,2305
2021,AL,Condições de segurança na entrada e saída da escola,Adequado,906
2021,AP,Condições de segurança na entrada e saída da escola,Adequado,196
2021,TO,Condições de segurança na entrada e saída da escola,Adequado,561
2021,RR,Condições de segurança na entrada e saída da escola,Adequado,131
2021,SE,Condições de segurança na entrada e saída da escola,Adequado,587
2021,AM,Condições de segurança na entrada e saída da escola,Adequado,682
2021,PA,Condições de segurança na entrada e saída da escola,Adequado,2014
2021,PE,Condições de segurança na entrada e saída da escola,Adequado,1873
2021,MA,Condições de segurança na entrada e saída da escola,Adequado,2377
2021,RJ,Condições de segurança na entrada e saída da escola,Adequado,2355
2021,DF,Condições de segurança na entrada e saída da escola,Adequado,293
2021,MG,Condições de segurança na entrada e saída da escola,Adequado,4180
2021,PR,Condições de segurança na entrada e saída da escola,Adequado,2753
2021,SC,Condições de segurança na entrada e saída da escola,Adequado,1265
2021,RN,Condições de segurança na entrada e saída da escola,Adequado,875
2021,MT,Condições de segurança na entrada e saída da escola,Adequado,701
2021,PB,Condições de segurança na entrada e saída da escola,Adequado,1186
2021,SP,Condições de segurança na entrada e saída da escola,Adequado,6508
2021,ES,Condições de segurança na entrada e saída da escola,Adequado,744
2021,RO,Condições de segurança na entrada e saída da escola,Adequado,405
2021,PA,Condições de segurança na entrada e saída da escola,Inadequado,815
2021,RN,Condições de segurança na entrada e saída da escola,Inadequado,318
2021,MA,Condições de segurança na entrada e saída da escola,Inadequado,749
2021,RO,Condições de segurança na entrada e saída da escola,Inadequado,150
2021,RS,Condições de segurança na entrada e saída da escola,Inadequado,672
2021,CE,Condições de segurança na entrada e saída da escola,Inadequado,700
2021,AP,Condições de segurança na entrada e saída da escola,Inadequado,83
2021,AM,Condições de segurança na entrada e saída da escola,Inadequado,400
2021,GO,Condições de segurança na entrada e saída da escola,Inadequado,442
2021,SC,Condições de segurança na entrada e saída da escola,Inadequado,619
2021,PB,Condições de segurança na entrada e saída da escola,Inadequado,345
2021,MS,Condições de segurança na entrada e saída da escola,Inadequado,148
2021,MT,Condições de segurança na entrada e saída da escola,Inadequado,301
2021,PR,Condições de segurança na entrada e saída da escola,Inadequado,791
2021,TO,Condições de segurança na entrada e saída da escola,Inadequado,95
2021,SP,Condições de segurança na entrada e saída da escola,Inadequado,1948
2021,ES,Condições de segurança na entrada e saída da escola,Inadequado,225
2021,PE,Condições de segurança na entrada e saída da escola,Inadequado,666
2021,AC,Condições de segurança na entrada e saída da escola,Inadequado,132
2021,MG,Condições de segurança na entrada e saída da escola,Inadequado,954
2021,RJ,Condições de segurança na entrada e saída da escola,Inadequado,982
2021,SE,Condições de segurança na entrada e saída da escola,Inadequado,225
2021,BA,Condições de segurança na entrada e saída da escola,Inadequado,1365
2021,RR,Condições de segurança na entrada e saída da escola,Inadequado,41
2021,PI,Condições de segurança na entrada e saída da escola,Inadequado,376
2021,AL,Condições de segurança na entrada e saída da escola,Inadequado,201
2021,DF,Condições de segurança na entrada e saída da escola,Inadequado,147
2021,PB,Condições de segurança na entrada e saída da escola,Sem resposta,324
2021,ES,Condições de segurança na entrada e saída da escola,Sem resposta,223
2021,DF,Condições de segurança na entrada e saída da escola,Sem resposta,139
2021,MT,Condições de segurança na entrada e saída da escola,Sem resposta,187
2021,PE,Condições de segurança na entrada e saída da escola,Sem resposta,448
2021,AC,Condições de segurança na entrada e saída da escola,Sem resposta,84
2021,GO,Condições de segurança na entrada e saída da escola,Sem resposta,301
2021,MA,Condições de segurança na entrada e saída da escola,Sem resposta,688
2021,AL,Condições de segurança na entrada e saída da escola,Sem resposta,235
2021,SE,Condições de segurança na entrada e saída da escola,Sem resposta,166
2021,PA,Condições de segurança na entrada e saída da escola,Sem resposta,937
2021,RN,Condições de segurança na entrada e saída da escola,Sem resposta,280
2021,MS,Condições de segurança na entrada e saída da escola,Sem resposta,134
2021,PI,Condições de segurança na entrada e saída da escola,Sem resposta,344
2021,BA,Condições de segurança na entrada e saída da escola,Sem resposta,1062
2021,TO,Condições de segurança na entrada e saída da escola,Sem resposta,102
2021,RJ,Condições de segurança na entrada e saída da escola,Sem resposta,535
2021,SC,Condições de segurança na entrada e saída da escola,Sem resposta,216
2021,AP,Condições de segurança na entrada e saída da escola,Sem resposta,98
2021,CE,Condições de segurança na entrada e saída da escola,Sem resposta,446
2021,MG,Condições de segurança na entrada e saída da escola,Sem resposta,762
2021,RS,Condições de segurança na entrada e saída da escola,Sem resposta,582
2021,SP,Condições de segurança na entrada e saída da escola,Sem resposta,887
2021,AM,Condições de segurança na entrada e saída da escola,Sem resposta,479
2021,PR,Condições de segurança na entrada e saída da escola,Sem resposta,460
2021,RR,Condições de segurança na entrada e saída da escola,Sem resposta,95
2021,RO,Condições de segurança na entrada e saída da escola,Sem resposta,76
2021,CE,Condições de segurança na entrada e saída da escola,Muito adequado,244
2021,PA,Condições de segurança na entrada e saída da escola,Muito adequado,194
2021,GO,Condições de segurança na entrada e saída da escola,Muito adequado,204
2021,MG,Condições de segurança na entrada e saída da escola,Muito adequado,603
2021,RN,Condições de segurança na entrada e saída da escola,Muito adequado,96
2021,AM,Condições de segurança na entrada e saída da escola,Muito adequado,99
2021,MS,Condições de segurança na entrada e saída da escola,Muito adequado,77
2021,ES,Condições de segurança na entrada e saída da escola,Muito adequado,133
2021,AP,Condições de segurança na entrada e saída da escola,Muito adequado,29
2021,PR,Condições de segurança na entrada e saída da escola,Muito adequado,312
2021,RS,Condições de segurança na entrada e saída da escola,Muito adequado,342
2021,RR,Condições de segurança na entrada e saída da escola,Muito adequado,26
2021,DF,Condições de segurança na entrada e saída da escola,Muito adequado,76
2021,SE,Condições de segurança na entrada e saída da escola,Muito adequado,83
2021,BA,Condições de segurança na entrada e saída da escola,Muito adequado,331
2021,AL,Condições de segurança na entrada e saída da escola,Muito adequado,112
2021,SC,Condições de segurança na entrada e saída da escola,Muito adequado,180
2021,PI,Condições de segurança na entrada e saída da escola,Muito adequado,166
2021,MT,Condições de segurança na entrada e saída da escola,Muito adequado,77
2021,SP,Condições de segurança na entrada e saída da escola,Muito adequado,722
2021,MA,Condições de segurança na entrada e saída da escola,Muito adequado,225
2021,PE,Condições de segurança na entrada e saída da escola,Muito adequado,256
2021,RJ,Condições de segurança na entrada e saída da escola,Muito adequado,267
2021,AC,Condições de segurança na entrada e saída da escola,Muito adequado,30
2021,PB,Condições de segurança na entrada e saída da escola,Muito adequado,197
2021,RO,Condições de segurança na entrada e saída da escola,Muito adequado,60
2021,TO,Condições de segurança na entrada e saída da escola,Muito adequado,71
2021,PI,Condições de segurança na entrada e saída da escola,Muito inadequado,77
2021,RN,Condições de segurança na entrada e saída da escola,Muito inadequado,70
2021,DF,Condições de segurança na entrada e saída da escola,Muito inadequado,33
2021,CE,Condições de segurança na entrada e saída da escola,Muito inadequado,121
2021,SC,Condições de segurança na entrada e saída da escola,Muito inadequado,155
2021,RR,Condições de segurança na entrada e saída da escola,Muito inadequado,16
2021,SE,Condições de segurança na entrada e saída da escola,Muito inadequado,54
2021,BA,Condições de segurança na entrada e saída da escola,Muito inadequado,268
2021,GO,Condições de segurança na entrada e saída da escola,Muito inadequado,82
2021,MS,Condições de segurança na entrada e saída da escola,Muito inadequado,34
2021,RJ,Condições de segurança na entrada e saída da escola,Muito inadequado,192
2021,MG,Condições de segurança na entrada e saída da escola,Muito inadequado,187
2021,PR,Condições de segurança na entrada e saída da escola,Muito inadequado,143
2021,RS,Condições de segurança na entrada e saída da escola,Muito inadequado,133
2021,AP,Condições de segurança na entrada e saída da escola,Muito inadequado,23
2021,AM,Condições de segurança na entrada e saída da escola,Muito inadequado,124
2021,PB,Condições de segurança na entrada e saída da escola,Muito inadequado,67
2021,MT,Condições de segurança na entrada e saída da escola,Muito inadequado,48
2021,TO,Condições de segurança na entrada e saída da escola,Muito inadequado,21
2021,PE,Condições de segurança na entrada e saída da escola,Muito inadequado,150
2021,AC,Condições de segurança na entrada e saída da escola,Muito inadequado,40
2021,PA,Condições de segurança na entrada e saída da escola,Muito inadequado,215
2021,RO,Condições de segurança na entrada e saída da escola,Muito inadequado,28
2021,SP,Condições de segurança na entrada e saída da escola,Muito inadequado,334
2021,ES,Condições de segurança na entrada e saída da escola,Muito inadequado,55
2021,AL,Condições de segurança na entrada e saída da escola,Muito inadequado,41
2021,MA,Condições de segurança na entrada e saída da escola,Muito inadequado,202
2021,DF,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,342
2021,RS,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,2401
2021,GO,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,1334
2021,MS,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,510
2021,AM,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,671
2021,PB,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,1104
2021,AP,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,157
2021,AC,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,173
2021,MA,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,2074
2021,MG,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,3748
2021,PE,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,1792
2021,PR,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,2642
2021,RN,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,774
2021,MT,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,739
2021,ES,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,708
2021,SC,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,1316
2021,PI,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,1121
2021,CE,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,2224
2021,SP,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,6426
2021,TO,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,506
2021,SE,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,599
2021,RO,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,416
2021,RR,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,118
2021,AL,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,857
2021,BA,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,3370
2021,RJ,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,2411
2021,PA,Muros e/ou grades que isolam a escola do ambiente externo,Adequado,1712
2021,MT,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,214
2021,RJ,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,752
2021,ES,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,213
2021,PA,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,866
2021,PB,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,381
2021,RS,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,684
2021,MA,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,867
2021,SC,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,565
2021,SE,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,199
2021,PR,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,776
2021,TO,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,115
2021,AM,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,378
2021,PE,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,665
2021,RO,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,111
2021,AC,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,135
2021,PI,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,421
2021,CE,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,681
2021,GO,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,363
2021,AL,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,221
2021,RR,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,47
2021,BA,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,1206
2021,RN,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,358
2021,MG,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,1149
2021,DF,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,84
2021,SP,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,1854
2021,MS,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,135
2021,AP,Muros e/ou grades que isolam a escola do ambiente externo,Inadequado,105
2021,AM,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,483
2021,GO,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,297
2021,DF,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,139
2021,AP,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,100
2021,PI,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,345
2021,MA,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,708
2021,SC,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,215
2021,RS,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,574
2021,PB,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,323
2021,MS,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,135
2021,PA,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,943
2021,SE,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,169
2021,AC,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,84
2021,ES,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,222
2021,RN,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,282
2021,CE,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,445
2021,RO,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,79
2021,PE,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,447
2021,RJ,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,535
2021,PR,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,466
2021,MG,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,771
2021,SP,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,883
2021,TO,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,100
2021,RR,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,95
2021,BA,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,1072
2021,AL,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,238
2021,MT,Muros e/ou grades que isolam a escola do ambiente externo,Sem resposta,188
2021,DF,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,97
2021,RS,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,368
2021,RN,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,97
2021,RO,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,76
2021,PE,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,265
2021,BA,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,433
2021,CE,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,271
2021,MG,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,627
2021,PB,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,177
2021,RR,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,21
2021,RJ,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,400
2021,TO,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,91
2021,AP,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,24
2021,MT,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,96
2021,AM,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,101
2021,GO,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,290
2021,SE,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,89
2021,MA,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,228
2021,PI,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,154
2021,AL,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,126
2021,AC,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,23
2021,SP,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,752
2021,ES,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,168
2021,MS,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,99
2021,SC,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,179
2021,PA,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,242
2021,PR,Muros e/ou grades que isolam a escola do ambiente externo,Muito adequado,357
2021,PE,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,224
2021,RR,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,28
2021,AL,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,53
2021,PA,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,412
2021,PR,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,218
2021,PI,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,179
2021,AC,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,48
2021,AM,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,151
2021,MA,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,364
2021,RS,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,205
2021,ES,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,69
2021,MG,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,391
2021,TO,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,38
2021,SP,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,484
2021,AP,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,43
2021,DF,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,26
2021,MT,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,77
2021,PB,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,134
2021,CE,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,195
2021,BA,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,419
2021,RO,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,37
2021,RJ,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,233
2021,SC,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,160
2021,GO,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,122
2021,SE,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,59
2021,MS,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,63
2021,RN,Muros e/ou grades que isolam a escola do ambiente externo,Muito inadequado,128
2021,MS,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,4
2021,RR,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,1
2021,AM,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,43
2021,MT,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,2
2021,SC,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,27
2021,GO,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,3
2021,MG,O calendário escolar de 2021 foi interrompido durante vários dias por episódios de violência?,Sim,13
